"sign_ups","version","visit"
0,"A",35754
0,"A",25689
0,"A",66784
0,"A",56035
0,"A",88418
0,"A",40485
0,"A",99920
0,"A",44190
0,"A",30047
0,"A",34463
0,"A",54120
0,"A",32152
1,"A",35694
0,"A",34074
0,"A",15078
1,"A",44303
0,"A",93422
0,"A",88205
0,"A",36125
0,"A",58009
0,"A",99483
0,"A",14888
0,"A",79348
1,"A",51377
0,"A",95202
0,"A",31379
0,"A",172
0,"A",53393
0,"A",1849
0,"A",37418
0,"A",78305
0,"A",47657
0,"A",75898
0,"A",66630
0,"A",60180
0,"A",23310
0,"A",33609
0,"A",20662
0,"A",28183
0,"A",48742
0,"A",86768
0,"A",43816
0,"A",89951
0,"A",33322
0,"A",83893
0,"A",42364
0,"A",50536
0,"A",38682
0,"A",29506
0,"A",41586
0,"A",6549
0,"A",28417
0,"A",64328
0,"A",69472
0,"A",68837
0,"A",55730
1,"A",50256
0,"A",46049
0,"A",81895
0,"A",35058
0,"A",75269
0,"A",8158
0,"A",7092
0,"A",84580
0,"A",52079
0,"A",36451
0,"A",12307
0,"A",65692
0,"A",65954
0,"A",10590
0,"A",63177
1,"A",36713
0,"A",22492
0,"A",60293
0,"A",71826
0,"A",87130
0,"A",63638
0,"A",39644
0,"A",36205
0,"A",47324
0,"A",15483
0,"A",82035
0,"A",99351
0,"A",77808
0,"A",94854
0,"A",60885
1,"A",3915
0,"A",12643
0,"A",18724
0,"A",90116
0,"A",28622
0,"A",4359
0,"A",38692
0,"A",38982
0,"A",5707
0,"A",47715
0,"A",98525
0,"A",48539
0,"A",96734
0,"A",1642
0,"A",66781
0,"A",56400
0,"A",99474
0,"A",39334
0,"A",80573
0,"A",61170
0,"A",98349
0,"A",14352
0,"A",24543
0,"A",8153
0,"A",53142
0,"A",14553
0,"A",14495
0,"A",48538
0,"A",66846
0,"A",18257
0,"A",76144
0,"A",29104
0,"A",26716
0,"A",32021
0,"A",80093
0,"A",29180
0,"A",8950
0,"A",12885
0,"A",5304
0,"A",96571
0,"A",9340
0,"A",61094
0,"A",74955
0,"A",76164
0,"A",55593
0,"A",30600
0,"A",79672
0,"A",83367
1,"A",92888
0,"A",1386
0,"A",81745
0,"A",82971
0,"A",9366
0,"A",97280
0,"A",90486
0,"A",3366
1,"A",52766
0,"A",92154
0,"A",63646
0,"A",58912
0,"A",36899
0,"A",50956
0,"A",24629
0,"A",99069
0,"A",83835
0,"A",76415
0,"A",29254
0,"A",95039
0,"A",80955
1,"A",19094
0,"A",91598
0,"A",14162
0,"A",43875
0,"A",19734
0,"A",65457
0,"A",34864
0,"A",95289
0,"A",68616
0,"A",20329
0,"A",57122
0,"A",7087
0,"A",61016
0,"A",72479
0,"A",16676
0,"A",41399
0,"A",65844
0,"A",34535
0,"A",35050
0,"A",86522
0,"A",34369
0,"A",20086
0,"A",94711
0,"A",19360
0,"A",38321
0,"A",90829
0,"A",69361
0,"A",58843
0,"A",30792
0,"A",82538
0,"A",50738
0,"A",95753
0,"A",84173
0,"A",36422
0,"A",82679
0,"A",3930
0,"A",87153
0,"A",72528
0,"A",81536
0,"A",35203
0,"A",99591
0,"A",65335
0,"A",67716
0,"A",25739
0,"A",5052
0,"A",36805
0,"A",91380
0,"A",64253
0,"A",23178
0,"A",23929
1,"A",40259
0,"A",38167
0,"A",96248
0,"A",88900
1,"A",57041
0,"A",52260
0,"A",93036
0,"A",40249
0,"A",22275
0,"A",90957
0,"A",15093
0,"A",31809
0,"A",75849
0,"A",89296
0,"A",34123
0,"A",3686
0,"A",9029
0,"A",79648
0,"A",83835
0,"A",71833
0,"A",79815
0,"A",80461
0,"A",88114
0,"A",85790
0,"A",39163
0,"A",42374
0,"A",91058
0,"A",84688
0,"A",12261
0,"A",74067
0,"A",40218
0,"A",66287
0,"A",2898
0,"A",54468
0,"A",7183
0,"A",24580
0,"A",96303
0,"A",71856
0,"A",11535
0,"A",57411
0,"A",96944
0,"A",89431
0,"A",67432
1,"A",96369
0,"A",43194
1,"A",37896
0,"A",47511
0,"A",84682
0,"A",59992
0,"A",84219
0,"A",66601
0,"A",54364
0,"A",8091
0,"A",4415
0,"A",20100
0,"A",89152
1,"A",24200
0,"A",88458
0,"A",44689
0,"A",80819
0,"A",31719
0,"A",97254
0,"A",70274
0,"A",56839
1,"A",29942
0,"A",60670
0,"A",75813
0,"A",70689
0,"A",76073
0,"A",49273
0,"A",35587
0,"A",57748
0,"A",88149
0,"A",14106
0,"A",12988
0,"A",50778
0,"A",65066
0,"A",44983
0,"A",91157
0,"A",27856
0,"A",45614
0,"A",59759
0,"A",10820
0,"A",46727
1,"A",44817
0,"A",79948
0,"A",87871
0,"A",98108
0,"A",9410
0,"A",766
0,"A",50107
0,"A",47901
0,"A",32983
0,"A",86944
0,"A",87014
0,"A",93793
0,"A",81965
0,"A",74197
0,"A",76781
0,"A",21671
0,"A",55180
0,"A",88285
0,"A",61513
0,"A",60071
0,"A",4335
0,"A",32274
1,"A",11315
1,"A",62546
0,"A",46015
0,"A",77471
0,"A",60747
0,"A",57551
0,"A",51177
0,"A",50362
0,"A",1531
0,"A",79992
0,"A",52588
0,"A",50363
0,"A",73692
0,"A",16629
0,"A",85387
0,"A",93179
0,"A",85505
1,"A",32490
0,"A",10559
0,"A",55956
0,"A",27841
0,"A",47077
0,"A",36093
0,"A",1128
0,"A",73140
0,"A",37119
0,"A",99803
0,"A",91661
0,"A",70327
0,"A",70234
0,"A",1870
0,"A",16285
0,"A",93275
1,"A",79361
0,"A",65013
0,"A",3989
0,"A",28569
0,"A",32270
0,"A",28800
0,"A",77015
0,"A",16395
0,"A",36294
0,"A",88226
0,"A",89840
0,"A",36043
0,"A",7653
0,"A",78536
0,"A",2483
0,"A",44794
0,"A",71445
0,"A",7990
0,"A",11386
0,"A",3893
1,"A",73094
0,"A",51146
0,"A",57028
0,"A",19185
0,"A",64199
0,"A",37826
0,"A",64488
0,"A",28665
0,"A",36174
0,"A",6374
0,"A",5291
1,"A",71453
0,"A",84389
0,"A",35713
0,"A",10553
0,"A",21359
0,"A",15607
1,"A",72420
0,"A",210
0,"A",88073
0,"A",86315
0,"A",93222
0,"A",99587
0,"A",4793
0,"A",33935
0,"A",88633
0,"A",39229
0,"A",47701
0,"A",35553
0,"A",17113
0,"A",41827
0,"A",30100
1,"A",42349
0,"A",51300
0,"A",97249
0,"A",21506
0,"A",77580
0,"A",10907
0,"A",29023
0,"A",57202
0,"A",44670
0,"A",92238
0,"A",36944
0,"A",85605
1,"A",10623
0,"A",67301
1,"A",75129
0,"A",70129
0,"A",41725
0,"A",93032
1,"A",32814
0,"A",6306
1,"A",2681
0,"A",31571
0,"A",56634
0,"A",2202
0,"A",17073
0,"A",33953
0,"A",70617
0,"A",62464
0,"A",95890
0,"A",73052
1,"A",47251
0,"A",56271
0,"A",77068
0,"A",97856
0,"A",78917
0,"A",85649
0,"A",39204
0,"A",18090
0,"A",1703
0,"A",48349
0,"A",49479
0,"A",38568
0,"A",78901
0,"A",165
0,"A",3456
0,"A",56874
0,"A",21987
0,"A",82991
0,"A",10458
0,"A",4843
0,"A",44758
0,"A",48367
0,"A",8607
0,"A",85351
0,"A",69355
0,"A",65828
0,"A",34834
0,"A",87676
0,"A",44112
1,"A",68629
0,"A",11224
0,"A",97198
0,"A",81212
0,"A",93680
1,"A",25081
0,"A",54402
0,"A",86332
0,"A",50146
0,"A",68121
0,"A",52011
0,"A",11207
0,"A",83909
0,"A",63452
0,"A",37784
0,"A",27560
0,"A",13941
0,"A",70035
0,"A",46073
0,"A",81149
0,"A",99799
0,"A",96098
0,"A",58535
0,"A",95391
0,"A",75096
0,"A",31162
0,"A",40385
0,"A",13266
0,"A",6341
0,"A",69522
0,"A",48523
0,"A",9596
0,"A",41650
0,"A",81960
0,"A",57964
0,"A",92634
0,"A",27037
0,"A",95329
0,"A",27755
0,"A",71611
0,"A",85960
0,"A",67021
0,"A",46692
0,"A",23312
1,"A",32185
0,"A",34592
0,"A",54078
0,"A",53972
0,"A",97325
0,"A",67435
0,"A",12566
0,"A",40158
0,"A",91903
0,"A",80751
0,"A",2877
0,"A",46559
0,"A",70268
1,"A",51736
0,"A",14204
0,"A",55733
1,"A",24943
0,"A",14323
0,"A",12900
0,"A",51655
0,"A",74909
0,"A",18863
0,"A",23994
0,"A",72213
0,"A",25596
0,"A",91763
0,"A",56755
0,"A",96581
0,"A",33949
0,"A",695
0,"A",80679
0,"A",62560
1,"A",66359
0,"A",43150
0,"A",15184
0,"A",21062
0,"A",73990
0,"A",19017
0,"A",82040
0,"A",96645
0,"A",76186
0,"A",96466
0,"A",43663
0,"A",69539
0,"A",94215
0,"A",53527
0,"A",66278
0,"A",71826
0,"A",56212
0,"A",91339
0,"A",79586
0,"A",30954
0,"A",13832
0,"A",85394
0,"A",46213
0,"A",48186
0,"A",94818
0,"A",13743
0,"A",65468
0,"A",77086
0,"A",76785
0,"A",61380
0,"A",96237
0,"A",13532
0,"A",78109
0,"A",92719
0,"A",10233
0,"A",98275
0,"A",68563
0,"A",27851
0,"A",1305
0,"A",24320
0,"A",58662
0,"A",61832
0,"A",40884
0,"A",52532
0,"A",43068
0,"A",60804
0,"A",32274
0,"A",64930
1,"A",88108
0,"A",91292
0,"A",5265
1,"A",86138
0,"A",40276
0,"A",97003
0,"A",59152
0,"A",55946
0,"A",63678
0,"A",34969
1,"A",9564
0,"A",34825
0,"A",25629
0,"A",38826
0,"A",6189
0,"A",2771
0,"A",28814
0,"A",78140
0,"A",29647
0,"A",76510
0,"A",69780
0,"A",66141
0,"A",18415
0,"A",11726
0,"A",90678
0,"A",93852
0,"A",37321
0,"A",70645
0,"A",18326
0,"A",93245
0,"A",92822
0,"A",46170
0,"A",64809
0,"A",31244
0,"A",60575
0,"A",84514
0,"A",63086
0,"A",63408
0,"A",83975
0,"A",95997
0,"A",2870
0,"A",53671
1,"A",64903
0,"A",54167
0,"A",77623
0,"A",21088
0,"A",83640
0,"A",47957
0,"A",46717
0,"A",70708
0,"A",4612
0,"A",81050
1,"A",19285
0,"A",5829
0,"A",55565
1,"A",41723
0,"A",40110
0,"A",94780
0,"A",23413
0,"A",53983
0,"A",28032
0,"A",13349
0,"A",5154
0,"A",30229
0,"A",94123
0,"A",76314
0,"A",75893
0,"A",6730
0,"A",14538
0,"A",25919
0,"A",37328
0,"A",27576
0,"A",23064
0,"A",83112
0,"A",16362
0,"A",45513
0,"A",13205
0,"A",65305
0,"A",83770
1,"A",61732
0,"A",11330
0,"A",44353
0,"A",88422
0,"A",50736
0,"A",20876
0,"A",44802
0,"A",29441
1,"A",91287
0,"A",24536
0,"A",62388
0,"A",13040
0,"A",6969
0,"A",11344
0,"A",74309
0,"A",3476
0,"A",29642
0,"A",44073
0,"A",24207
0,"A",99825
0,"A",59698
0,"A",72180
0,"A",88446
0,"A",39592
0,"A",43239
0,"A",29839
0,"A",74867
0,"A",25712
0,"A",57142
0,"A",87044
0,"A",87931
0,"A",34118
0,"A",23499
0,"A",97723
0,"A",59109
0,"A",56823
0,"A",46198
0,"A",77663
0,"A",37
0,"A",76624
0,"A",70700
0,"A",56170
0,"A",50000
0,"A",781
1,"A",64742
0,"A",13999
0,"A",14433
0,"A",93366
0,"A",62590
0,"A",33215
0,"A",69281
0,"A",76613
0,"A",84015
1,"A",30980
0,"A",62281
0,"A",38445
0,"A",41340
0,"A",1866
0,"A",78267
0,"A",85094
0,"A",65515
0,"A",31737
0,"A",51455
0,"A",11852
0,"A",45555
0,"A",14067
0,"A",65669
0,"A",79284
0,"A",23546
0,"A",14640
0,"A",74243
0,"A",71060
0,"A",84994
0,"A",79564
0,"A",79344
0,"A",51239
0,"A",46644
0,"A",67244
0,"A",92202
0,"A",72386
0,"A",79826
0,"A",82249
0,"A",50487
0,"A",47854
0,"A",2798
0,"A",24484
0,"A",90240
0,"A",94250
0,"A",31684
0,"A",99910
0,"A",78253
0,"A",47369
0,"A",9593
0,"A",415
0,"A",94604
0,"A",12990
1,"A",65218
0,"A",41623
0,"A",60920
0,"A",99356
0,"A",86062
0,"A",19829
0,"A",80334
0,"A",52097
0,"A",34521
0,"A",9059
0,"A",91423
0,"A",77056
0,"A",757
0,"A",21250
0,"A",63132
0,"A",79318
0,"A",47463
1,"A",8832
0,"A",23902
0,"A",29664
0,"A",17392
0,"A",37445
0,"A",7853
0,"A",6157
0,"A",52562
0,"A",53711
0,"A",12680
0,"A",36905
0,"A",50869
0,"A",72212
0,"A",24260
0,"A",40521
0,"A",93811
0,"A",82575
0,"A",86479
0,"A",57679
0,"A",30084
0,"A",4467
0,"A",17725
0,"A",18517
0,"A",37040
0,"A",79384
0,"A",42578
0,"A",80505
0,"A",68413
0,"A",50469
0,"A",26716
1,"A",9571
0,"A",24881
0,"A",78462
0,"A",49122
0,"A",91760
0,"A",84241
0,"A",78013
0,"A",27274
0,"A",32887
0,"A",15628
0,"A",13759
0,"A",93290
0,"A",56452
0,"A",4319
0,"A",99213
0,"A",3715
0,"A",54125
0,"A",75204
0,"A",90324
0,"A",9801
0,"A",31086
0,"A",47814
0,"A",86120
0,"A",82410
0,"A",92775
0,"A",61391
0,"A",82596
0,"A",12557
0,"A",9786
0,"A",66543
0,"A",97957
0,"A",71121
0,"A",84814
0,"A",57821
0,"A",63352
0,"A",51070
0,"A",26709
0,"A",77092
0,"A",97189
0,"A",28422
0,"A",79092
0,"A",1147
0,"A",55225
0,"A",99685
0,"A",92415
0,"A",53929
0,"A",38991
0,"A",24589
0,"A",70785
0,"A",13633
0,"A",74055
0,"A",98363
0,"A",47488
0,"A",41571
0,"A",1290
0,"A",22944
0,"A",86527
0,"A",71841
0,"A",60720
0,"A",98335
0,"A",12916
0,"A",3459
0,"A",70192
0,"A",39046
0,"A",94264
0,"A",94468
0,"A",42621
0,"A",29255
0,"A",51645
0,"A",54860
0,"A",18457
0,"A",5891
0,"A",35307
0,"A",72833
1,"A",69695
0,"A",30348
1,"A",60911
0,"A",89620
0,"A",71235
0,"A",69141
0,"A",3797
0,"A",24353
0,"A",64264
0,"A",23119
0,"A",7903
0,"A",91989
0,"A",58377
0,"A",33456
0,"A",65366
0,"A",77542
0,"A",27018
0,"A",16216
0,"A",99761
0,"A",36891
0,"A",93275
0,"A",35831
0,"A",79364
0,"A",98795
0,"A",62189
0,"A",59851
0,"A",37846
0,"A",62606
0,"A",28979
0,"A",18949
0,"A",39605
0,"A",31235
0,"A",12030
0,"A",84986
0,"A",94434
0,"A",96147
0,"A",12960
0,"A",39023
0,"A",91449
0,"A",8464
0,"A",1273
0,"A",42154
0,"A",46625
0,"A",69748
0,"A",58222
0,"A",98750
1,"A",66288
0,"A",75041
0,"A",30988
0,"A",94563
0,"A",28624
0,"A",9811
0,"A",74142
0,"A",73077
0,"A",70959
0,"A",76827
0,"A",10501
0,"A",42565
0,"A",14555
0,"A",2887
0,"A",24972
0,"A",98026
0,"A",30720
0,"A",22002
0,"A",9459
0,"A",25923
0,"A",1645
0,"A",65645
0,"A",43864
0,"A",98755
0,"A",81699
0,"A",46690
0,"A",33748
0,"A",3875
0,"A",87247
0,"A",21183
0,"A",29910
0,"A",25732
0,"A",40632
0,"A",20772
0,"A",27198
0,"A",4
0,"A",31546
0,"A",2849
0,"A",82560
0,"A",64614
0,"A",17598
0,"A",64419
0,"A",66439
0,"A",52484
0,"A",42815
0,"A",63821
0,"A",76519
0,"A",77290
0,"A",70094
0,"A",9475
0,"A",77705
0,"A",45806
0,"A",51373
0,"A",23408
0,"A",49949
0,"A",66119
0,"A",3639
0,"A",77837
0,"A",59347
0,"A",14465
0,"A",42782
0,"A",85314
0,"A",1218
1,"A",89315
0,"A",60510
0,"A",87747
0,"A",23062
0,"A",79906
0,"A",70413
0,"A",61458
0,"A",7874
0,"A",92228
0,"A",8480
0,"A",27494
0,"A",73643
0,"A",70476
0,"A",18525
1,"A",47350
0,"A",87065
0,"A",18815
0,"A",265
0,"A",6886
0,"A",16251
0,"A",36900
0,"A",30318
0,"A",55415
0,"A",74189
0,"A",48137
0,"A",76901
0,"A",35954
0,"A",46456
0,"A",55815
0,"A",49772
0,"A",90734
0,"A",44247
0,"A",49038
0,"A",47893
0,"A",11775
0,"A",56475
0,"A",69630
0,"A",3826
0,"A",69257
0,"A",7265
0,"A",99341
0,"A",95940
0,"A",56697
0,"A",96528
0,"A",3981
0,"A",70870
0,"A",7983
0,"A",36481
1,"A",6578
0,"A",75182
0,"A",68381
0,"A",60001
1,"A",46715
0,"A",91818
0,"A",70697
0,"A",49940
0,"A",20026
0,"A",97955
0,"A",5566
0,"A",3262
0,"A",42771
0,"A",47127
0,"A",5412
0,"A",47181
0,"A",42075
0,"A",43815
0,"A",75084
0,"A",80788
0,"A",67613
0,"A",47877
0,"A",40160
0,"A",77030
0,"A",13121
0,"A",64289
0,"A",19573
0,"A",76416
0,"A",81005
1,"A",32879
0,"A",23492
0,"A",50277
0,"A",59747
0,"A",88346
0,"A",42256
0,"A",34320
0,"A",73794
0,"A",87994
0,"A",31924
0,"A",99163
0,"A",94512
0,"A",61890
0,"A",98121
0,"A",26904
0,"A",28720
0,"A",5450
0,"A",71042
0,"A",34804
0,"A",1719
0,"A",43190
0,"A",91381
0,"A",40307
0,"A",51654
0,"A",7272
0,"A",18526
0,"A",62339
0,"A",3275
0,"A",73917
0,"A",85817
0,"A",84240
0,"A",51181
1,"A",70420
0,"A",23202
0,"A",19840
0,"A",88562
0,"A",55859
1,"A",19584
0,"A",90655
0,"A",63346
0,"A",24668
0,"A",78241
0,"A",94443
0,"A",29834
0,"A",3963
0,"A",85907
0,"A",3643
0,"A",59298
0,"A",75959
0,"A",39471
0,"A",49925
0,"A",15394
0,"A",62082
0,"A",72044
0,"A",52070
0,"A",59858
0,"A",42605
0,"A",96896
0,"A",70855
0,"A",25441
0,"A",73106
0,"A",85777
0,"A",25039
0,"A",9826
0,"A",86171
0,"A",13280
0,"A",21800
0,"A",74924
1,"A",90280
0,"A",17195
0,"A",43082
0,"A",16073
0,"A",10265
0,"A",74036
0,"A",78856
0,"A",79568
0,"A",76856
0,"A",86811
0,"A",39352
0,"A",89802
0,"A",54901
1,"A",55517
0,"A",58055
0,"A",50125
0,"A",23797
0,"A",82395
0,"A",30033
0,"A",60218
0,"A",22026
0,"A",48356
0,"A",4541
0,"A",97552
0,"A",2253
0,"A",365
0,"A",27021
0,"A",14840
0,"A",84348
0,"A",66644
0,"A",99319
0,"A",40613
0,"A",75430
1,"A",7222
1,"A",31877
0,"A",93064
0,"A",21620
1,"A",11311
0,"A",11823
0,"A",45342
1,"A",23672
0,"A",64143
0,"A",87448
0,"A",23970
1,"A",65403
0,"A",54751
0,"A",6886
0,"A",93148
0,"A",45371
0,"A",28962
0,"A",83108
0,"A",35704
0,"A",9247
0,"A",74183
0,"A",55223
0,"A",57805
0,"A",98725
0,"A",99593
0,"A",979
0,"A",86419
0,"A",81443
0,"A",17216
0,"A",59521
0,"A",92770
0,"A",14816
0,"A",36559
0,"A",52627
0,"A",56516
0,"A",72164
0,"A",65714
0,"A",37295
0,"A",71041
0,"A",53479
0,"A",81709
0,"A",9546
0,"A",16694
0,"A",31741
0,"A",52106
0,"A",20702
0,"A",89762
0,"A",75032
0,"A",62825
0,"A",55458
0,"A",78048
0,"A",83060
0,"A",10988
0,"A",20247
0,"A",83539
0,"A",38334
0,"A",32492
1,"A",37492
0,"A",87575
1,"A",76592
0,"A",10634
0,"A",91707
0,"A",99320
0,"A",83482
0,"A",97611
0,"A",79149
0,"A",67260
0,"A",191
0,"A",11444
0,"A",53348
0,"A",51047
0,"A",69363
0,"A",58009
0,"A",20120
0,"A",26741
0,"A",48963
0,"A",3356
0,"A",11014
0,"A",96919
0,"A",4851
0,"A",51644
0,"A",18013
0,"A",10076
0,"A",46484
1,"A",59201
0,"A",78522
0,"A",91952
1,"A",87711
0,"A",5761
0,"A",74731
0,"A",62110
0,"A",27771
0,"A",89555
0,"A",33267
0,"A",3072
0,"A",20816
0,"A",59240
0,"A",93050
0,"A",46932
0,"A",38214
0,"A",81394
0,"A",10373
0,"A",11046
0,"A",50450
0,"A",85732
0,"A",11202
0,"A",50873
0,"A",34092
0,"A",32382
0,"A",89555
0,"A",4246
0,"A",48198
0,"A",40162
0,"A",31945
0,"A",90490
0,"A",46080
0,"A",55180
0,"A",39058
0,"A",13662
0,"A",38520
0,"A",59123
0,"A",66673
0,"A",15611
0,"A",57895
0,"A",24247
0,"A",85110
0,"A",56428
0,"A",29754
0,"A",96990
0,"A",15748
0,"A",29447
0,"A",26546
0,"A",48291
0,"A",57135
0,"A",91016
0,"A",12097
0,"A",7813
0,"A",26428
0,"A",77681
0,"A",61857
0,"A",2156
0,"A",59927
0,"A",41702
0,"A",44678
0,"A",21793
0,"A",38785
0,"A",83650
0,"A",45049
0,"A",17768
0,"A",85749
0,"A",2597
0,"A",29344
0,"A",6433
0,"A",67869
0,"A",81326
0,"A",66610
0,"A",23372
0,"A",69322
0,"A",89236
0,"A",17084
0,"A",58827
0,"A",26114
0,"A",55734
0,"A",99980
0,"A",66997
0,"A",79180
0,"A",11047
0,"A",62779
0,"A",7294
0,"A",50817
0,"A",95702
0,"A",32521
0,"A",77869
0,"A",15362
0,"A",23598
0,"A",79716
0,"A",754
0,"A",66738
0,"A",20833
0,"A",92752
0,"A",26514
0,"A",5742
0,"A",87352
0,"A",28111
0,"A",21385
0,"A",68475
0,"A",80417
0,"A",52871
0,"A",81097
0,"A",4236
0,"A",23534
0,"A",32414
0,"A",86607
0,"A",62214
0,"A",55596
0,"A",1493
0,"A",1674
0,"A",19042
0,"A",87767
0,"A",77395
0,"A",33795
0,"A",51305
0,"A",630
0,"A",29571
0,"A",16982
1,"A",19896
0,"A",406
0,"A",12709
0,"A",50122
0,"A",88784
0,"A",27727
0,"A",82397
0,"A",24631
0,"A",90701
0,"A",61741
0,"A",47664
0,"A",25065
0,"A",56474
0,"A",86370
0,"A",38798
0,"A",50374
1,"A",68764
0,"A",27192
0,"A",20680
0,"A",50890
0,"A",70643
1,"A",27316
0,"A",64081
0,"A",89986
0,"A",76162
0,"A",2060
0,"A",16252
1,"A",48893
0,"A",2523
0,"A",52579
0,"A",44669
0,"A",34172
0,"A",53290
0,"A",69988
0,"A",4755
0,"A",33870
0,"A",59120
0,"A",55020
0,"A",64487
0,"A",82378
1,"A",54431
0,"A",19588
0,"A",9402
0,"A",1408
0,"A",57209
0,"A",15194
0,"A",80110
0,"A",90663
0,"A",35120
0,"A",62741
0,"A",66506
1,"A",55554
0,"A",7735
0,"A",16555
0,"A",14436
0,"A",29236
0,"A",6532
0,"A",53097
0,"A",51404
0,"A",8566
0,"A",92020
0,"A",96839
0,"A",21422
0,"A",77456
0,"A",19057
0,"A",30224
0,"A",50044
0,"A",10028
0,"A",66017
0,"A",45410
0,"A",48926
0,"A",21722
0,"A",83155
0,"A",6877
0,"A",77630
0,"A",70596
0,"A",71894
0,"A",30807
0,"A",79987
0,"A",96532
0,"A",461
0,"A",11728
0,"A",23220
0,"A",43253
0,"A",14811
0,"A",12754
0,"A",41766
0,"A",83894
0,"A",41697
0,"A",87962
0,"A",34788
0,"A",7431
0,"A",30238
0,"A",96004
0,"A",430
0,"A",27906
0,"A",94102
0,"A",85497
0,"A",15401
0,"A",22424
0,"A",19546
0,"A",5249
0,"A",28191
0,"A",69252
0,"A",66831
0,"A",57485
0,"A",17352
0,"A",55788
0,"A",87202
0,"A",70550
0,"A",4889
0,"A",14591
0,"A",93820
0,"A",98099
0,"A",27589
0,"A",81899
0,"A",47271
0,"A",81552
0,"A",14159
0,"A",22144
0,"A",95870
1,"A",74737
0,"A",9150
0,"A",86396
0,"A",80070
0,"A",5042
0,"A",9978
0,"A",2824
0,"A",22751
0,"A",736
0,"A",75366
0,"A",82112
0,"A",49775
0,"A",53656
0,"A",10851
0,"A",34542
0,"A",21064
0,"A",94878
0,"A",84322
0,"A",16934
0,"A",75112
0,"A",33431
0,"A",56297
1,"A",89808
0,"A",24876
0,"A",4300
0,"A",17559
0,"A",29675
0,"A",584
0,"A",40723
0,"A",69607
0,"A",71764
0,"A",78598
0,"A",48267
0,"A",70141
0,"A",49861
0,"A",58515
0,"A",80776
0,"A",9217
0,"A",65894
0,"A",90256
0,"A",74338
0,"A",3047
0,"A",94596
0,"A",30131
0,"A",46107
0,"A",75578
0,"A",56967
0,"A",27869
0,"A",13543
0,"A",70359
0,"A",34666
0,"A",31160
0,"A",81413
0,"A",58341
0,"A",54322
0,"A",89578
0,"A",43916
0,"A",16409
0,"A",92209
0,"A",74754
0,"A",58125
0,"A",55559
0,"A",33485
0,"A",81937
0,"A",64909
0,"A",30177
0,"A",83558
0,"A",80060
0,"A",37940
0,"A",45990
0,"A",36854
0,"A",66353
0,"A",71349
0,"A",79566
0,"A",29781
0,"A",61120
0,"A",29343
0,"A",78682
0,"A",86477
0,"A",70626
0,"A",47637
0,"A",82160
0,"A",89353
0,"A",97367
0,"A",78933
0,"A",85149
0,"A",83874
0,"A",83205
0,"A",71692
0,"A",66110
1,"A",82959
0,"A",25808
0,"A",50561
0,"A",87409
0,"A",57308
0,"A",35519
0,"A",29117
1,"A",7355
0,"A",96603
0,"A",46039
0,"A",458
0,"A",37862
0,"A",18973
0,"A",11619
0,"A",87458
0,"A",32498
0,"A",21656
0,"A",29839
1,"A",48766
0,"A",57992
0,"A",31301
0,"A",94969
0,"A",1938
1,"A",76345
0,"A",5925
0,"A",25549
0,"A",10402
0,"A",61693
0,"A",84443
0,"A",52072
0,"A",12933
0,"A",92279
0,"A",44564
0,"A",97267
0,"A",76433
0,"A",25385
0,"A",89795
0,"A",60640
0,"A",69978
0,"A",89046
0,"A",93662
0,"A",5009
0,"A",72091
0,"A",76799
0,"A",44222
0,"A",55132
0,"A",68005
0,"A",94772
0,"A",18248
0,"A",64698
0,"A",41152
0,"A",54510
0,"A",75230
0,"A",46770
0,"A",23379
0,"A",97882
0,"A",85200
0,"A",50002
0,"A",47556
0,"A",77145
0,"A",36020
0,"A",19198
0,"A",61621
0,"A",61796
0,"A",65722
0,"A",20654
0,"A",5960
0,"A",50071
0,"A",23176
0,"A",12051
0,"A",5305
0,"A",86613
0,"A",29811
0,"A",26727
0,"A",2704
0,"A",42103
0,"A",48014
0,"A",24899
0,"A",35577
0,"A",77105
0,"A",61143
0,"A",15177
0,"A",26060
0,"A",48345
0,"A",56139
0,"A",84526
0,"A",23437
1,"A",96203
0,"A",61400
0,"A",33880
0,"A",45197
0,"A",47377
0,"A",97181
0,"A",79748
0,"A",69869
0,"A",56692
0,"A",44216
0,"A",48796
0,"A",40755
0,"A",99710
0,"A",94324
0,"A",87334
0,"A",56221
0,"A",43689
0,"A",49052
0,"A",29553
0,"A",6356
0,"A",56101
0,"A",6131
1,"A",13292
0,"A",34641
0,"A",73973
0,"A",90160
0,"A",3741
0,"A",47233
0,"A",27544
1,"A",61829
0,"A",32331
0,"A",39291
0,"A",52147
0,"A",22894
0,"A",42756
0,"A",3925
0,"A",95131
0,"A",2478
0,"A",64224
0,"A",82678
0,"A",81559
0,"A",90905
0,"A",23360
0,"A",56956
0,"A",7232
0,"A",95889
1,"A",83836
0,"A",91282
0,"A",22655
0,"A",31881
0,"A",38809
0,"A",56302
1,"A",83826
0,"A",60178
0,"A",8760
0,"A",78320
0,"A",35323
0,"A",61030
0,"A",23176
0,"A",53762
0,"A",92907
0,"A",81059
0,"A",11291
0,"A",30271
0,"A",50135
0,"A",53074
0,"A",11012
0,"A",25734
0,"A",2831
0,"A",57002
0,"A",21339
0,"A",89486
0,"A",33974
0,"A",22897
0,"A",87563
0,"A",61819
0,"A",90423
